rental_hour,season,workingday,weather,temp,humidity,windspeed,total_rentals,sunspots
2011-01-18 16:00:00,winter,1,2,9.02,87,12.998,61,0
2011-01-18 17:00:00,winter,1,2,9.02,82,12.998,125,0
2011-01-18 18:00:00,winter,1,2,9.02,80,11.0014,133,2
2011-01-18 19:00:00,winter,1,2,9.02,80,8.9981,99,0
2011-01-18 20:00:00,winter,1,2,9.02,87,0.0,83,1
2011-01-18 21:00:00,winter,1,2,9.02,93,7.0015,41,1
2011-01-18 22:00:00,winter,1,2,9.02,93,6.0032,33,0
2011-01-18 23:00:00,winter,1,2,9.02,93,0.0,20,1
2011-01-19 00:00:00,winter,1,2,9.02,93,0.0,3,2
2011-01-19 01:00:00,winter,1,3,9.02,93,8.9981,7,2
2011-01-19 02:00:00,winter,1,3,9.02,93,8.9981,3,2
2011-01-19 04:00:00,winter,1,3,9.02,93,8.9981,2,1
2011-01-19 05:00:00,winter,1,2,9.02,93,6.0032,7,0
2011-01-19 06:00:00,winter,1,2,9.02,93,6.0032,32,1
2011-01-19 07:00:00,winter,1,2,9.84,92,7.0015,90,2
2011-01-19 08:00:00,winter,1,2,9.84,93,7.0015,197,2
2011-01-19 09:00:00,winter,1,2,9.84,93,7.0015,109,2
2011-01-19 10:00:00,winter,1,2,10.66,93,8.9981,47,1
2011-01-19 11:00:00,winter,1,2,11.48,87,6.0032,52,2
2011-01-19 12:00:00,winter,1,2,12.3,81,6.0032,70,2
2011-01-19 13:00:00,winter,1,1,16.4,62,19.0012,78,0
2011-01-19 14:00:00,winter,1,1,16.4,58,16.9979,75,2
2011-01-19 15:00:00,winter,1,1,16.4,54,19.0012,82,1
2011-01-19 16:00:00,winter,1,1,15.58,58,26.0027,104,1
2011-01-19 17:00:00,winter,1,1,14.76,57,22.0028,197,1
2011-01-19 18:00:00,winter,1,1,13.94,61,19.0012,161,1
2011-01-19 19:00:00,winter,1,1,13.12,57,27.9993,112,2
2011-01-19 20:00:00,winter,1,1,13.12,49,19.9995,76,1
2011-01-19 21:00:00,winter,1,1,13.12,49,27.9993,59,1
2011-01-19 22:00:00,winter,1,1,12.3,52,11.0014,59,1
2011-01-19 23:00:00,winter,1,1,12.3,52,31.0009,28,2
2011-02-01 00:00:00,winter,1,2,6.56,64,7.0015,8,1
2011-02-01 01:00:00,winter,1,2,6.56,69,7.0015,3,1
2011-02-01 02:00:00,winter,1,2,6.56,69,0.0,2,0
2011-02-01 03:00:00,winter,1,2,6.56,69,0.0,2,1
2011-02-01 05:00:00,winter,1,3,5.74,93,0.0,3,2
2011-02-01 06:00:00,winter,1,3,5.74,93,0.0,22,1
2011-02-01 07:00:00,winter,1,3,6.56,93,0.0,52,0
2011-02-01 08:00:00,winter,1,3,6.56,93,0.0,135,0
2011-02-01 09:00:00,winter,1,2,6.56,93,0.0,116,2
2011-02-01 10:00:00,winter,1,2,6.56,93,0.0,47,1
2011-02-01 11:00:00,winter,1,2,7.38,86,0.0,51,2
2011-02-01 12:00:00,winter,1,2,8.2,86,0.0,55,0
2011-02-01 13:00:00,winter,1,2,8.2,86,0.0,52,1
2011-02-01 14:00:00,winter,1,2,9.02,80,6.0032,54,2
2011-02-01 15:00:00,winter,1,2,9.84,75,0.0,52,1
2011-02-01 16:00:00,winter,1,2,9.84,75,8.9981,64,0
2011-02-01 17:00:00,winter,1,2,9.84,75,0.0,176,1
2011-02-01 18:00:00,winter,1,2,9.84,81,7.0015,168,1
2011-02-01 19:00:00,winter,1,2,9.84,81,8.9981,108,0
2011-02-01 20:00:00,winter,1,2,9.02,87,8.9981,74,1
2011-02-01 21:00:00,winter,1,2,9.02,87,8.9981,64,2
2011-02-01 22:00:00,winter,1,2,9.02,87,6.0032,36,2
2011-02-01 23:00:00,winter,1,3,8.2,93,12.998,16,2
2011-02-02 00:00:00,winter,1,3,9.02,93,7.0015,2,1
2011-02-02 01:00:00,winter,1,3,9.02,93,12.998,3,0
2011-02-02 02:00:00,winter,1,3,9.02,93,8.9981,4,0
2011-02-02 03:00:00,winter,1,3,9.02,93,8.9981,1,1
2011-02-02 04:00:00,winter,1,3,9.02,93,19.0012,1,0
2011-02-02 05:00:00,winter,1,3,9.02,93,7.0015,3,2
2011-02-02 06:00:00,winter,1,3,9.02,93,7.0015,18,0
2011-02-02 07:00:00,winter,1,3,9.02,93,15.0013,49,0
2011-02-02 08:00:00,winter,1,3,9.02,93,15.0013,155,1
2011-02-02 09:00:00,winter,1,2,9.84,93,6.0032,123,1
2011-02-02 10:00:00,winter,1,2,9.02,100,0.0,61,0
2011-02-02 11:00:00,winter,1,2,9.84,93,12.998,52,1
2011-02-02 12:00:00,winter,1,2,9.84,93,15.0013,64,0
2011-02-02 13:00:00,winter,1,1,13.94,93,11.0014,75,2
2011-02-02 14:00:00,winter,1,1,15.58,82,26.0027,63,2
2011-02-02 15:00:00,winter,1,1,15.58,76,22.0028,76,1
2011-02-02 16:00:00,winter,1,1,14.76,71,19.9995,103,2
2011-02-02 17:00:00,winter,1,1,14.76,53,35.0008,190,1
2011-02-02 18:00:00,winter,1,1,13.94,42,36.9974,182,1
2011-02-02 19:00:00,winter,1,1,11.48,45,32.9975,91,0
2011-02-02 20:00:00,winter,1,1,9.84,48,36.9974,75,0
2011-02-02 21:00:00,winter,1,1,9.02,47,22.0028,63,0
2011-02-02 22:00:00,winter,1,1,9.02,44,16.9979,40,1
2011-02-02 23:00:00,winter,1,1,8.2,44,30.0026,32,0
2011-02-03 00:00:00,winter,1,1,8.2,40,30.0026,12,2
2011-02-03 01:00:00,winter,1,1,8.2,44,35.0008,5,2
2011-02-03 02:00:00,winter,1,1,7.38,43,16.9979,2,0
2011-02-03 03:00:00,winter,1,1,7.38,43,16.9979,1,1
2011-02-03 05:00:00,winter,1,1,6.56,50,19.9995,2,0
2011-02-03 06:00:00,winter,1,1,6.56,43,23.9994,39,1
2011-02-03 07:00:00,winter,1,1,5.74,50,22.0028,87,0
2011-02-03 08:00:00,winter,1,1,5.74,50,23.9994,188,0
2011-02-03 09:00:00,winter,1,1,6.56,47,19.9995,133,0
2011-02-03 10:00:00,winter,1,1,7.38,43,22.0028,52,2
2011-02-03 11:00:00,winter,1,1,7.38,43,30.0026,64,1
2011-02-03 12:00:00,winter,1,1,8.2,40,23.9994,69,1
2011-02-03 13:00:00,winter,1,1,8.2,40,27.9993,51,0
2011-02-03 14:00:00,winter,1,1,9.02,37,26.0027,47,2
2011-02-03 15:00:00,winter,1,1,9.02,37,22.0028,60,0
2011-02-03 16:00:00,winter,1,1,9.02,37,16.9979,78,2
2011-02-03 17:00:00,winter,1,1,8.2,40,12.998,175,0
2011-02-03 18:00:00,winter,1,1,8.2,40,11.0014,147,1
2011-02-03 19:00:00,winter,1,1,8.2,40,0.0,96,0
2011-02-03 20:00:00,winter,1,1,8.2,47,6.0032,109,0
2011-02-03 21:00:00,winter,1,1,7.38,55,7.0015,54,1
2011-02-03 22:00:00,winter,1,1,7.38,51,6.0032,41,2
2011-02-03 23:00:00,winter,1,1,8.2,47,7.0015,38,2
2011-02-04 00:00:00,winter,1,2,8.2,44,0.0,13,2
2011-02-04 01:00:00,winter,1,2,6.56,59,0.0,7,1
2011-02-04 02:00:00,winter,1,2,5.74,63,7.0015,1,2
2011-02-04 03:00:00,winter,1,2,5.74,63,7.0015,1,0
2011-02-04 05:00:00,winter,1,2,5.74,63,8.9981,7,1
2011-02-04 06:00:00,winter,1,2,6.56,55,0.0,28,2
2011-02-04 07:00:00,winter,1,1,5.74,59,0.0,87,0
2011-02-04 08:00:00,winter,1,1,5.74,74,8.9981,220,1
2011-02-04 09:00:00,winter,1,2,6.56,80,8.9981,127,1
2011-02-04 10:00:00,winter,1,2,8.2,51,8.9981,51,2
2011-02-04 11:00:00,winter,1,1,9.02,51,11.0014,64,1
2011-02-04 12:00:00,winter,1,2,9.84,48,11.0014,86,2
2011-02-04 13:00:00,winter,1,2,10.66,50,15.0013,82,0
2011-02-04 14:00:00,winter,1,2,11.48,45,11.0014,91,1
2011-02-04 15:00:00,winter,1,2,11.48,48,16.9979,90,1
2011-02-04 16:00:00,winter,1,2,12.3,42,15.0013,99,0
2011-02-04 17:00:00,winter,1,2,10.66,56,8.9981,205,2
2011-02-04 18:00:00,winter,1,2,9.84,60,7.0015,155,0
2011-02-04 19:00:00,winter,1,2,9.84,65,8.9981,103,0
2011-02-04 20:00:00,winter,1,2,9.84,65,11.0014,71,0
2011-02-04 21:00:00,winter,1,2,9.84,70,11.0014,43,1
2011-02-04 22:00:00,winter,1,2,9.84,65,11.0014,46,2
2011-02-04 23:00:00,winter,1,2,9.84,70,8.9981,31,0
2011-02-05 00:00:00,winter,0,2,9.84,70,11.0014,39,2
2011-02-05 01:00:00,winter,0,2,9.84,65,11.0014,18,0
2011-02-05 02:00:00,winter,0,2,9.84,75,11.0014,17,2
2011-02-05 03:00:00,winter,0,2,9.84,75,11.0014,11,0
2011-02-05 04:00:00,winter,0,3,9.02,93,8.9981,8,1
2011-02-05 05:00:00,winter,0,3,8.2,100,6.0032,9,0
2011-02-05 06:00:00,winter,0,3,8.2,100,0.0,4,1
2011-02-05 07:00:00,winter,0,3,9.02,93,6.0032,4,2
2011-02-05 08:00:00,winter,0,3,8.2,100,6.0032,10,0
2011-02-05 09:00:00,winter,0,3,8.2,100,6.0032,20,1
2011-02-05 10:00:00,winter,0,3,8.2,100,8.9981,34,2
2011-02-05 11:00:00,winter,0,3,9.02,100,8.9981,47,0
2011-02-05 12:00:00,winter,0,3,9.02,100,11.0014,52,1
2011-02-05 13:00:00,winter,0,3,9.02,100,11.0014,72,0
2011-02-05 14:00:00,winter,0,3,9.02,100,0.0,55,2
2011-02-05 15:00:00,winter,0,3,9.02,100,0.0,60,0
2011-02-05 16:00:00,winter,0,3,9.02,100,8.9981,71,0
2011-02-05 17:00:00,winter,0,2,9.84,100,19.0012,78,1
2011-02-05 18:00:00,winter,0,2,11.48,93,30.0026,83,0
2011-02-05 19:00:00,winter,0,2,11.48,93,30.0026,84,2
2011-02-05 20:00:00,winter,0,1,12.3,87,16.9979,69,1
2011-02-05 21:00:00,winter,0,1,10.66,100,12.998,56,0
2011-02-05 22:00:00,winter,0,1,10.66,93,8.9981,45,0
2011-02-05 23:00:00,winter,0,1,10.66,93,15.0013,59,2
2011-02-06 00:00:00,winter,0,1,10.66,70,12.998,39,0
2011-02-06 01:00:00,winter,0,1,10.66,65,27.9993,44,1
2011-02-06 02:00:00,winter,0,1,10.66,60,22.0028,20,1
2011-02-06 03:00:00,winter,0,1,10.66,60,6.0032,13,2
2011-02-06 04:00:00,winter,0,1,10.66,60,23.9994,2,2
2011-02-06 05:00:00,winter,0,1,10.66,60,15.0013,1,0
2011-02-06 06:00:00,winter,0,1,10.66,60,15.0013,1,1
2011-02-06 07:00:00,winter,0,1,9.84,65,11.0014,8,0
2011-02-06 08:00:00,winter,0,1,9.84,65,7.0015,23,2
2011-02-06 09:00:00,winter,0,1,11.48,56,7.0015,45,2
2011-02-06 10:00:00,winter,0,1,12.3,52,16.9979,89,2
2011-02-06 11:00:00,winter,0,1,13.12,49,16.9979,117,2
2011-02-06 12:00:00,winter,0,1,13.94,46,0.0,174,2
2011-02-06 13:00:00,winter,0,1,13.94,46,0.0,182,0
2011-02-06 14:00:00,winter,0,1,13.94,46,6.0032,161,2
2011-02-06 15:00:00,winter,0,1,13.94,46,6.0032,182,2
2011-02-06 16:00:00,winter,0,1,13.94,49,7.0015,157,2
2011-02-06 17:00:00,winter,0,1,13.94,46,0.0,121,0
2011-02-06 18:00:00,winter,0,1,12.3,56,11.0014,78,2
2011-02-06 19:00:00,winter,0,1,11.48,61,8.9981,21,2
2011-02-06 20:00:00,winter,0,1,11.48,61,7.0015,26,2
2011-02-06 21:00:00,winter,0,1,10.66,60,0.0,27,0
2011-02-06 22:00:00,winter,0,1,10.66,60,0.0,62,1
2011-02-06 23:00:00,winter,0,1,9.84,65,0.0,30,0
2011-02-07 00:00:00,winter,1,1,9.84,65,0.0,15,2
2011-02-07 01:00:00,winter,1,1,9.02,75,0.0,5,2
2011-02-07 02:00:00,winter,1,1,8.2,80,0.0,3,2
2011-02-07 03:00:00,winter,1,1,8.2,86,0.0,1,1
2011-02-07 04:00:00,winter,1,1,8.2,86,0.0,2,0
2011-02-07 05:00:00,winter,1,1,8.2,86,0.0,10,1
2011-02-07 06:00:00,winter,1,1,7.38,93,0.0,30,2
2011-02-07 07:00:00,winter,1,1,7.38,86,0.0,95,0
2011-02-07 08:00:00,winter,1,2,6.56,100,0.0,230,0
2011-02-07 09:00:00,winter,1,1,9.02,80,0.0,118,0
2011-02-07 10:00:00,winter,1,1,9.84,75,7.0015,55,2
2011-02-07 11:00:00,winter,1,1,12.3,65,6.0032,47,1
2011-02-07 12:00:00,winter,1,2,13.12,62,0.0,66,0
2011-02-07 13:00:00,winter,1,2,14.76,57,6.0032,64,2
2011-02-07 14:00:00,winter,1,2,14.76,57,6.0032,60,0
2011-02-07 15:00:00,winter,1,2,15.58,54,6.0032,50,2
2011-02-07 16:00:00,winter,1,2,14.76,57,8.9981,114,2
2011-02-07 17:00:00,winter,1,2,13.12,70,11.0014,216,1
2011-02-07 18:00:00,winter,1,2,13.94,66,8.9981,175,0
2011-02-07 19:00:00,winter,1,2,13.12,70,0.0,128,2
2011-02-07 20:00:00,winter,1,2,13.12,70,7.0015,88,1
2011-02-07 21:00:00,winter,1,1,13.12,70,0.0,78,1
2011-02-07 22:00:00,winter,1,1,11.48,81,6.0032,37,1
2011-02-07 23:00:00,winter,1,2,12.3,81,0.0,25,2
2011-02-08 00:00:00,winter,1,2,11.48,87,0.0,10,2
2011-02-08 01:00:00,winter,1,2,11.48,87,0.0,4,1
2011-02-08 02:00:00,winter,1,2,10.66,93,7.0015,2,0
2011-02-08 03:00:00,winter,1,3,11.48,93,11.0014,1,1
2011-02-08 04:00:00,winter,1,1,10.66,93,11.0014,3,1
2011-02-08 05:00:00,winter,1,1,10.66,81,22.0028,2,2
2011-02-08 06:00:00,winter,1,1,10.66,70,22.0028,39,1
2011-02-08 07:00:00,winter,1,1,9.84,65,27.9993,100,1
2011-02-08 08:00:00,winter,1,1,9.84,56,32.9975,243,1
2011-02-08 09:00:00,winter,1,1,9.84,52,32.9975,135,1
2011-02-08 10:00:00,winter,1,1,9.02,47,36.9974,48,0
2011-02-08 11:00:00,winter,1,1,9.02,47,31.0009,50,1
2011-02-08 12:00:00,winter,1,1,9.84,38,32.9975,65,2
2011-02-08 13:00:00,winter,1,2,9.84,32,30.0026,50,2
2011-02-08 14:00:00,winter,1,1,9.02,37,27.9993,64,2
2011-02-08 15:00:00,winter,1,1,9.02,35,26.0027,51,0
2011-02-08 16:00:00,winter,1,1,9.02,35,35.0008,83,1
2011-02-08 17:00:00,winter,1,1,9.02,32,39.0007,176,2
2011-02-08 18:00:00,winter,1,1,8.2,32,26.0027,152,1
2011-02-08 19:00:00,winter,1,1,6.56,40,31.0009,101,0
2011-02-08 20:00:00,winter,1,1,6.56,40,22.0028,56,1
2011-02-08 21:00:00,winter,1,1,5.74,33,31.0009,54,1
2011-02-08 22:00:00,winter,1,1,4.92,33,23.9994,29,1
2011-02-08 23:00:00,winter,1,1,4.92,33,22.0028,12,0
2011-02-09 00:00:00,winter,1,1,4.1,36,23.9994,17,1
2011-02-09 01:00:00,winter,1,1,4.1,36,15.0013,7,1
2011-02-09 02:00:00,winter,1,1,3.28,38,19.0012,3,2
2011-02-09 03:00:00,winter,1,1,2.46,45,8.9981,2,2
2011-02-09 05:00:00,winter,1,1,2.46,45,7.0015,7,2
2011-02-09 06:00:00,winter,1,1,2.46,45,0.0,43,2
2011-02-09 07:00:00,winter,1,1,2.46,49,7.0015,99,0
2011-02-09 08:00:00,winter,1,1,4.1,42,0.0,199,0
2011-02-09 09:00:00,winter,1,1,4.92,39,11.0014,123,1
2011-02-09 10:00:00,winter,1,1,5.74,36,0.0,59,2
2011-02-09 11:00:00,winter,1,2,5.74,43,11.0014,41,0
2011-02-09 12:00:00,winter,1,2,7.38,40,15.0013,61,2
2011-02-09 13:00:00,winter,1,1,7.38,40,16.9979,69,0
2011-02-09 14:00:00,winter,1,1,8.2,34,19.9995,58,0
2011-02-09 15:00:00,winter,1,2,8.2,34,19.0012,64,1
2011-02-09 16:00:00,winter,1,2,8.2,37,16.9979,79,0
2011-02-09 17:00:00,winter,1,2,8.2,34,16.9979,166,1
2011-02-09 18:00:00,winter,1,2,7.38,47,19.9995,170,2
2011-02-09 19:00:00,winter,1,3,5.74,86,16.9979,88,0
2011-02-09 20:00:00,winter,1,3,5.74,86,11.0014,84,1
2011-02-09 21:00:00,winter,1,2,5.74,86,11.0014,83,1
2011-02-09 22:00:00,winter,1,3,6.56,80,11.0014,46,2
2011-02-09 23:00:00,winter,1,3,6.56,80,12.998,37,0
2011-02-10 00:00:00,winter,1,3,5.74,86,12.998,16,2
2011-02-10 01:00:00,winter,1,3,5.74,80,8.9981,7,1
2011-02-10 02:00:00,winter,1,3,5.74,80,8.9981,3,1
2011-02-10 04:00:00,winter,1,2,5.74,59,15.0013,1,0
2011-02-10 05:00:00,winter,1,2,4.92,50,15.0013,6,2
2011-02-10 06:00:00,winter,1,2,4.92,54,19.0012,26,2
2011-02-10 07:00:00,winter,1,1,4.1,50,27.9993,99,2
2011-02-10 08:00:00,winter,1,1,4.1,49,22.0028,178,2
2011-02-10 09:00:00,winter,1,1,4.92,42,23.9994,122,1
2011-02-10 10:00:00,winter,1,1,4.92,42,19.9995,35,0
2011-02-10 11:00:00,winter,1,1,5.74,39,23.9994,45,1
2011-02-10 12:00:00,winter,1,1,6.56,34,26.0027,69,1
2011-02-10 13:00:00,winter,1,1,7.38,29,19.9995,62,2
2011-02-10 14:00:00,winter,1,1,8.2,27,19.0012,48,1
2011-02-10 15:00:00,winter,1,1,8.2,25,16.9979,50,2
2011-02-10 16:00:00,winter,1,1,8.2,27,19.9995,80,0
2011-02-10 17:00:00,winter,1,1,7.38,26,12.998,165,0
2011-02-10 18:00:00,winter,1,1,6.56,28,8.9981,160,0
2011-02-10 19:00:00,winter,1,1,5.74,28,7.0015,112,1
2011-02-10 20:00:00,winter,1,1,5.74,31,6.0032,97,2
2011-02-10 21:00:00,winter,1,1,5.74,39,0.0,72,2
2011-02-10 22:00:00,winter,1,1,4.92,39,0.0,51,1
2011-02-10 23:00:00,winter,1,1,4.92,42,7.0015,34,1
2011-02-11 00:00:00,winter,1,1,4.1,49,7.0015,14,1
2011-02-11 01:00:00,winter,1,1,4.1,54,6.0032,7,2
2011-02-11 02:00:00,winter,1,1,4.1,54,6.0032,3,0
2011-02-11 05:00:00,winter,1,1,3.28,63,6.0032,4,0
2011-02-11 06:00:00,winter,1,1,4.1,68,0.0,24,0
2011-02-11 07:00:00,winter,1,1,3.28,73,0.0,74,0
2011-02-11 08:00:00,winter,1,1,4.1,74,11.0014,216,2
2011-02-11 09:00:00,winter,1,1,4.92,74,15.0013,140,1
2011-02-11 10:00:00,winter,1,1,5.74,69,12.998,44,0
2011-02-11 11:00:00,winter,1,1,9.02,47,8.9981,64,0
2011-02-11 12:00:00,winter,1,1,9.02,47,8.9981,71,1
2011-02-11 13:00:00,winter,1,1,9.84,35,12.998,110,2
2011-02-11 14:00:00,winter,1,1,12.3,26,16.9979,84,0
2011-02-11 15:00:00,winter,1,1,13.12,21,11.0014,74,0
2011-02-11 16:00:00,winter,1,1,12.3,28,12.998,125,2
2011-02-11 17:00:00,winter,1,1,12.3,24,0.0,211,1
2011-02-11 18:00:00,winter,1,1,11.48,28,0.0,174,0
2011-02-11 19:00:00,winter,1,1,10.66,33,0.0,101,0
2011-02-11 20:00:00,winter,1,1,9.02,55,8.9981,63,2
2011-02-11 21:00:00,winter,1,1,8.2,59,8.9981,47,1
2011-02-11 22:00:00,winter,1,1,8.2,64,6.0032,43,0
2011-02-11 23:00:00,winter,1,1,7.38,69,0.0,53,1
2011-02-12 00:00:00,winter,0,1,6.56,69,6.0032,30,0
2011-02-12 01:00:00,winter,0,1,5.74,86,0.0,24,1
2011-02-12 02:00:00,winter,0,1,5.74,80,0.0,15,2
2011-02-12 03:00:00,winter,0,1,4.92,80,0.0,10,2
2011-02-12 04:00:00,winter,0,1,4.92,74,6.0032,4,1
2011-02-12 05:00:00,winter,0,1,4.92,74,6.0032,1,0
2011-02-12 06:00:00,winter,0,1,4.92,93,12.998,2,0
2011-02-12 07:00:00,winter,0,1,4.92,80,7.0015,11,1
2011-02-12 08:00:00,winter,0,1,5.74,86,8.9981,30,1
2011-02-12 09:00:00,winter,0,1,6.56,64,8.9981,43,1
2011-02-12 10:00:00,winter,0,1,9.02,41,16.9979,84,0
2011-02-12 11:00:00,winter,0,1,12.3,28,22.0028,114,0
2011-02-12 12:00:00,winter,0,1,12.3,39,31.0009,120,1
2011-02-12 13:00:00,winter,0,1,12.3,39,27.9993,135,1
2011-02-12 14:00:00,winter,0,1,13.94,31,19.0012,120,2
2011-02-12 15:00:00,winter,0,1,13.94,29,27.9993,174,2
2011-02-12 16:00:00,winter,0,1,13.94,29,27.9993,145,0
2011-02-12 17:00:00,winter,0,1,13.12,31,35.0008,137,2
2011-02-12 18:00:00,winter,0,1,11.48,38,22.0028,64,1
2011-02-12 19:00:00,winter,0,1,11.48,38,11.0014,41,0
2011-02-12 20:00:00,winter,0,1,10.66,41,15.0013,40,0
2011-02-12 21:00:00,winter,0,1,10.66,41,0.0,51,1
2011-02-12 22:00:00,winter,0,1,9.84,44,6.0032,45,1
2011-02-12 23:00:00,winter,0,1,9.02,51,8.9981,32,1
2011-02-13 00:00:00,winter,0,1,8.2,64,7.0015,39,0
2011-02-13 01:00:00,winter,0,1,8.2,59,6.0032,24,1
2011-02-13 02:00:00,winter,0,2,8.2,75,6.0032,20,2
2011-02-13 03:00:00,winter,0,2,8.2,69,7.0015,12,1
2011-02-13 04:00:00,winter,0,2,8.2,69,11.0014,2,2
2011-02-13 06:00:00,winter,0,2,8.2,69,8.9981,5,2
2011-02-13 07:00:00,winter,0,2,9.02,55,0.0,3,2
2011-02-13 08:00:00,winter,0,2,9.02,64,12.998,12,0
2011-02-13 09:00:00,winter,0,2,9.84,60,15.0013,47,2
2011-02-13 10:00:00,winter,0,1,12.3,45,22.0028,105,1
2011-02-13 11:00:00,winter,0,1,13.12,39,30.0026,112,0
2011-02-13 12:00:00,winter,0,1,14.76,32,31.0009,152,0
2011-02-13 13:00:00,winter,0,1,15.58,29,23.9994,154,1
2011-02-13 14:00:00,winter,0,2,16.4,30,27.9993,161,0
2011-02-13 15:00:00,winter,0,2,16.4,30,19.9995,162,2
2011-02-13 16:00:00,winter,0,2,17.22,28,22.0028,134,0
2011-02-13 17:00:00,winter,0,1,17.22,28,22.0028,125,2
2011-02-13 18:00:00,winter,0,1,16.4,32,19.9995,95,1
2011-02-13 19:00:00,winter,0,1,16.4,35,19.0012,61,0
2011-02-13 20:00:00,winter,0,1,16.4,35,22.0028,47,0
2011-02-13 21:00:00,winter,0,1,16.4,35,23.9994,51,1
2011-02-13 22:00:00,winter,0,1,16.4,35,19.9995,36,0
2011-02-13 23:00:00,winter,0,1,16.4,35,23.9994,30,1
2011-02-14 00:00:00,winter,1,1,15.58,37,23.9994,11,2
2011-02-14 01:00:00,winter,1,1,15.58,37,23.9994,7,1
2011-02-14 02:00:00,winter,1,1,14.76,40,19.9995,2,2
2011-02-14 03:00:00,winter,1,1,13.94,46,15.0013,2,0
2011-02-14 04:00:00,winter,1,1,13.12,53,19.0012,2,2
2011-02-14 05:00:00,winter,1,1,13.12,53,19.0012,3,2
2011-02-14 06:00:00,winter,1,1,13.94,46,19.9995,26,1
2011-02-14 07:00:00,winter,1,1,13.94,46,19.9995,98,0
2011-02-14 08:00:00,winter,1,1,15.58,40,31.0009,256,0
2011-02-14 09:00:00,winter,1,1,16.4,37,26.0027,130,1
2011-02-14 10:00:00,winter,1,1,18.04,33,15.0013,55,0
2011-02-14 11:00:00,winter,1,1,21.32,23,16.9979,53,0
2011-02-14 12:00:00,winter,1,1,22.96,22,30.0026,126,0
2011-02-14 13:00:00,winter,1,1,23.78,19,26.0027,120,0
2011-02-14 14:00:00,winter,1,1,24.6,15,32.9975,90,2
2011-02-14 15:00:00,winter,1,1,22.96,21,43.9989,90,1
2011-02-14 16:00:00,winter,1,1,21.32,27,31.0009,118,0
2011-02-14 17:00:00,winter,1,1,18.86,33,40.9973,243,2
2011-02-14 18:00:00,winter,1,1,16.4,40,40.9973,205,1
2011-02-14 19:00:00,winter,1,1,15.58,43,32.9975,98,0
2011-02-14 20:00:00,winter,1,1,14.76,46,31.0009,70,1
2011-02-14 21:00:00,winter,1,1,14.76,50,35.0008,43,0
2011-02-14 22:00:00,winter,1,1,13.94,46,43.9989,45,0
2011-02-14 23:00:00,winter,1,1,13.12,49,32.9975,20,2
2011-02-15 00:00:00,winter,1,1,12.3,49,27.9993,19,1
2011-02-15 01:00:00,winter,1,1,12.3,42,51.9987,5,0
2011-02-15 02:00:00,winter,1,1,11.48,41,46.0022,3,2
2011-02-15 04:00:00,winter,1,1,9.02,37,35.0008,1,2
2011-02-15 05:00:00,winter,1,1,9.02,32,31.0009,4,2
2011-02-15 06:00:00,winter,1,1,8.2,32,22.0028,30,1
2011-02-15 07:00:00,winter,1,1,8.2,32,23.9994,105,1
2011-02-15 08:00:00,winter,1,1,8.2,32,23.9994,223,2
2011-02-15 09:00:00,winter,1,1,9.02,29,30.0026,110,1
2011-02-15 10:00:00,winter,1,1,9.84,27,19.0012,52,1
2011-02-15 11:00:00,winter,1,1,10.66,25,16.9979,57,2
2011-02-15 12:00:00,winter,1,1,11.48,24,16.9979,71,2
2011-02-15 13:00:00,winter,1,1,13.12,21,15.0013,82,1
2011-02-15 14:00:00,winter,1,1,13.94,19,15.0013,79,0
2011-02-15 15:00:00,winter,1,1,13.94,19,11.0014,85,2
2011-02-15 16:00:00,winter,1,1,13.94,19,16.9979,98,2
2011-02-15 17:00:00,winter,1,1,13.12,22,15.0013,206,2
2011-02-15 18:00:00,winter,1,1,12.3,22,8.9981,212,2
2011-02-15 19:00:00,winter,1,1,11.48,26,8.9981,145,1
2011-02-15 20:00:00,winter,1,1,10.66,33,7.0015,101,0
2011-02-15 21:00:00,winter,1,1,9.84,52,0.0,66,1
2011-02-15 22:00:00,winter,1,1,9.84,44,0.0,41,2
2011-02-15 23:00:00,winter,1,2,9.02,44,6.0032,20,0
2011-02-16 00:00:00,winter,1,1,9.02,41,6.0032,15,1
2011-02-16 01:00:00,winter,1,1,8.2,44,6.0032,9,2
2011-02-16 03:00:00,winter,1,2,8.2,47,12.998,1,2
2011-02-16 04:00:00,winter,1,1,8.2,51,12.998,1,0
2011-02-16 05:00:00,winter,1,1,8.2,47,12.998,5,0
2011-02-16 06:00:00,winter,1,1,8.2,55,15.0013,33,0
2011-02-16 07:00:00,winter,1,2,8.2,55,15.0013,108,0
2011-02-16 08:00:00,winter,1,2,9.02,55,11.0014,230,0
2011-02-16 09:00:00,winter,1,1,9.84,52,19.0012,124,1
2011-02-16 10:00:00,winter,1,1,10.66,41,26.0027,69,2
2011-02-16 11:00:00,winter,1,1,13.94,34,19.9995,66,0
2011-02-16 12:00:00,winter,1,1,15.58,32,22.0028,86,0
2011-02-16 13:00:00,winter,1,1,17.22,30,23.9994,93,2
2011-02-16 14:00:00,winter,1,1,18.86,28,27.9993,82,2
2011-02-16 15:00:00,winter,1,1,18.86,28,27.9993,117,2
2011-02-16 16:00:00,winter,1,1,18.86,31,26.0027,122,2
2011-02-16 17:00:00,winter,1,1,18.86,28,19.0012,255,2
2011-02-16 18:00:00,winter,1,1,16.4,40,15.0013,222,1
2011-02-16 19:00:00,winter,1,1,13.94,53,15.0013,161,2
